session,side,sweep,t_sweep,t_placed,level,tp,sl,status,t_fill,fill_px,t_exit,exit_px,exit_reason,ambiguous,risk_pips,lots,pnl,balance_after
2023-12-13 14:00:00,sell,L,2023-12-13 14:00:00,2023-12-13 15:15:00,1.07822,1.0771,1.08091,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-13 18:00:00,buy,S,2023-12-13 18:00:00,2023-12-13 19:15:00,1.07913,1.07968,1.0778,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-14 02:00:00,sell,L,2023-12-14 02:00:00,2023-12-14 04:45:00,1.08813,1.08671,1.09153,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-14 10:00:00,sell,L,2023-12-14 10:45:00,2023-12-14 13:15:00,1.09061,1.0892,1.09398,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-15 18:00:00,buy,S,2023-12-15 18:15:00,2023-12-15 20:00:00,1.09452,1.09695,1.0887,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-18 06:00:00,sell,L,2023-12-18 06:15:00,2023-12-18 08:45:00,1.09138,1.0907,1.093,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-18 10:00:00,buy,S,2023-12-18 10:30:00,2023-12-18 12:15:00,1.09216,1.09285,1.0905,filled,2023-12-18 13:05:00,1.09217,2023-12-18 13:35:00,1.09285,tp,False,16.599999999999948,5.345225349357479,331.4039716601711,89062.14477099404
2023-12-19 06:00:00,sell,L,2023-12-19 06:30:00,2023-12-19 08:30:00,1.09249,1.0918,1.09413,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-19 14:00:00,sell,L,2023-12-19 14:45:00,2023-12-19 17:00:00,1.09462,1.0929,1.09874,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-20 06:00:00,buy,S,2023-12-20 06:00:00,2023-12-20 08:15:00,1.09664,1.0973,1.09505,filled,2023-12-20 08:15:00,1.0966500000000001,2023-12-20 09:55:00,1.0964,flatten,False,15.899999999999803,5.601392752892776,-173.6431753397228,88888.50159565432
2023-12-20 14:00:00,sell,L,2023-12-20 14:00:00,2023-12-20 17:15:00,1.09579,1.09505,1.09756,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-21 02:00:00,sell,L,2023-12-21 02:00:00,2023-12-21 03:15:00,1.09435,1.0939,1.09541,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-22 10:00:00,sell,L,2023-12-22 10:15:00,2023-12-22 13:30:00,1.10089,1.09967,1.10381,filled,2023-12-22 13:30:00,1.1008799999999999,2023-12-22 13:55:00,1.10267,flatten,False,29.200000000000337,3.0441267669744283,-563.1634518903242,88325.33814376399
2023-12-22 14:00:00,sell,L,2023-12-22 14:00:00,2023-12-22 16:15:00,1.10095,1.09967,1.10402,filled,2023-12-22 16:20:00,1.10094,2023-12-22 17:55:00,1.10151,flatten,False,30.69999999999906,2.8770468450738336,-181.25395123963983,88144.08419252434
2023-12-26 22:00:00,sell,L,2023-12-27 00:00:00,2023-12-27 01:15:00,1.10048,1.09888,1.1043,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-27 06:00:00,sell,L,2023-12-27 06:30:00,2023-12-27 09:30:00,1.10353,1.1027,1.1055,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-27 10:00:00,sell,L,2023-12-27 10:15:00,2023-12-27 11:45:00,1.10365,1.1027,1.10593,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-27 14:00:00,sell,L,2023-12-27 14:00:00,2023-12-27 17:30:00,1.10694,1.1047,1.1123,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-27 22:00:00,buy,S,2023-12-27 22:00:00,2023-12-27 23:15:00,1.11072,1.1114,1.10908,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-28 06:00:00,buy,S,2023-12-28 06:15:00,2023-12-28 07:30:00,1.11157,1.1121,1.1103,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-28 14:00:00,buy,S,2023-12-28 14:00:00,2023-12-28 15:15:00,1.11143,1.11324,1.1071,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-29 10:00:00,sell,L,2023-12-29 12:00:00,2023-12-29 13:30:00,1.10653,1.1059,1.10804,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2023-12-29 14:00:00,buy,S,2023-12-29 15:45:00,2023-12-29 17:00:00,1.10692,1.10804,1.10426,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-01 18:00:00,sell,L,2024-01-01 18:00:00,2024-01-01 19:15:00,1.10377,1.1023,1.1073,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-02 06:00:00,sell,L,2024-01-02 07:15:00,2024-01-02 09:15:00,1.1022,1.1015,1.10388,filled,2024-01-02 09:40:00,1.10219,2024-01-02 09:45:00,1.1015,tp,False,16.799999999999038,5.2466716781267495,330.5403157220269,88474.62450824637
2024-01-02 14:00:00,buy,S,2024-01-02 14:00:00,2024-01-02 17:15:00,1.10091,1.1038,1.094,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-02 22:00:00,buy,S,2024-01-02 22:00:00,2024-01-02 23:15:00,1.09462,1.09512,1.09343,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-03 06:00:00,sell,L,2024-01-03 08:00:00,2024-01-03 09:15:00,1.09437,1.09343,1.0966,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-03 14:00:00,buy,S,2024-01-03 14:30:00,2024-01-03 17:00:00,1.09203,1.093,1.0897,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-03 18:00:00,buy,S,2024-01-03 19:00:00,2024-01-03 20:15:00,1.09085,1.0915,1.08929,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-04 10:00:00,sell,L,2024-01-04 10:00:00,2024-01-04 11:15:00,1.09356,1.092,1.0973,filled,2024-01-04 13:30:00,1.09355,2024-01-04 13:55:00,1.0948,flatten,False,37.39999999999854,2.3656316713435777,-309.89774894600237,88164.72675930036
2024-01-04 22:00:00,buy,S,2024-01-04 22:15:00,2024-01-04 23:30:00,1.09572,1.09653,1.0938,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-05 14:00:00,sell,L,2024-01-05 14:00:00,2024-01-05 16:15:00,1.09298,1.0901,1.09985,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-08 02:00:00,buy,S,2024-01-08 02:45:00,2024-01-08 05:15:00,1.09413,1.09464,1.0929,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-08 06:00:00,sell,L,2024-01-08 07:00:00,2024-01-08 08:15:00,1.09358,1.0929,1.09522,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-08 14:00:00,sell,L,2024-01-08 14:00:00,2024-01-08 17:15:00,1.0948,1.0935,1.0979,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-08 18:00:00,buy,S,2024-01-08 18:30:00,2024-01-08 19:45:00,1.09696,1.0979,1.0947,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-08 22:00:00,buy,S,2024-01-08 22:00:00,2024-01-08 23:30:00,1.09538,1.0963,1.09319,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-09 02:00:00,sell,L,2024-01-09 02:00:00,2024-01-09 04:30:00,1.09423,1.09319,1.0967,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-09 14:00:00,sell,L,2024-01-09 14:30:00,2024-01-09 15:45:00,1.09378,1.09319,1.0952,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-10 10:00:00,sell,L,2024-01-10 10:00:00,2024-01-10 11:30:00,1.09313,1.0921,1.0956,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-10 14:00:00,buy,S,2024-01-10 14:00:00,2024-01-10 16:00:00,1.09486,1.0956,1.0931,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-11 02:00:00,sell,L,2024-01-11 02:00:00,2024-01-11 03:30:00,1.09469,1.0931,1.0985,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-11 06:00:00,buy,S,2024-01-11 06:00:00,2024-01-11 07:15:00,1.09801,1.0983,1.0973,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-11 14:00:00,buy,S,2024-01-11 14:00:00,2024-01-11 16:30:00,1.09666,1.09824,1.0929,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-12 06:00:00,buy,S,2024-01-12 07:00:00,2024-01-12 08:45:00,1.09741,1.09804,1.0959,filled,2024-01-12 08:50:00,1.09742,2024-01-12 09:55:00,1.0962399999999999,flatten,False,15.099999999999003,5.838723626444119,-724.0017296791764,87440.72502962119
2024-01-15 02:00:00,sell,L,2024-01-15 02:00:00,2024-01-15 04:30:00,1.09487,1.09406,1.0968,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-15 06:00:00,buy,S,2024-01-15 07:45:00,2024-01-15 09:00:00,1.09627,1.0968,1.095,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-15 10:00:00,buy,S,2024-01-15 10:00:00,2024-01-15 11:30:00,1.09554,1.09652,1.0932,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-15 22:00:00,buy,S,2024-01-15 22:00:00,2024-01-15 23:15:00,1.09548,1.09587,1.09456,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-16 06:00:00,buy,S,2024-01-16 07:00:00,2024-01-16 08:30:00,1.09404,1.0954,1.0908,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-16 10:00:00,buy,S,2024-01-16 10:00:00,2024-01-16 12:15:00,1.09111,1.0927,1.0873,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-16 14:00:00,buy,S,2024-01-16 14:45:00,2024-01-16 17:15:00,1.08874,1.0898,1.0862,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-16 22:00:00,sell,L,2024-01-16 22:00:00,2024-01-16 23:15:00,1.08675,1.0861,1.0883,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-17 02:00:00,sell,L,2024-01-17 02:00:00,2024-01-17 03:15:00,1.08751,1.0871,1.0885,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-17 14:00:00,buy,S,2024-01-17 14:45:00,2024-01-17 17:00:00,1.08722,1.0884,1.0844,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-18 06:00:00,sell,L,2024-01-18 06:00:00,2024-01-18 08:00:00,1.08943,1.0889,1.0907,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-18 14:00:00,buy,S,2024-01-18 14:45:00,2024-01-18 17:00:00,1.08813,1.08961,1.0846,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-18 22:00:00,sell,L,2024-01-18 22:00:00,2024-01-18 23:15:00,1.0856,1.0846,1.088,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-19 02:00:00,sell,L,2024-01-19 02:15:00,2024-01-19 04:00:00,1.08797,1.0875,1.0891,filled,2024-01-19 05:40:00,1.08796,2024-01-19 05:55:00,1.08809,flatten,False,11.299999999998533,7.738117259259516,-147.02422792590255,87293.70080169529
2024-01-19 06:00:00,buy,S,2024-01-19 06:00:00,2024-01-19 09:45:00,1.08836,1.0891,1.0866,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-19 10:00:00,sell,L,2024-01-19 11:00:00,2024-01-19 12:45:00,1.0874,1.0866,1.0893,filled,2024-01-19 13:40:00,1.0873899999999999,2024-01-19 13:55:00,1.08806,flatten,False,19.000000000000128,4.594405305352352,-335.39158729080003,86958.3092144045
2024-01-19 18:00:00,sell,L,2024-01-19 18:15:00,2024-01-19 19:30:00,1.08843,1.0879,1.0897,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-22 02:00:00,sell,L,2024-01-22 02:15:00,2024-01-22 03:30:00,1.08935,1.08866,1.091,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-22 22:00:00,buy,S,2024-01-22 22:00:00,2024-01-22 23:30:00,1.08924,1.0899,1.08765,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-23 02:00:00,sell,L,2024-01-23 02:00:00,2024-01-23 03:45:00,1.0882,1.08765,1.0895,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-23 10:00:00,buy,S,2024-01-23 10:00:00,2024-01-23 12:30:00,1.08844,1.0895,1.0859,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-23 14:00:00,buy,S,2024-01-23 14:30:00,2024-01-23 16:45:00,1.08579,1.08734,1.08208,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-23 22:00:00,sell,L,2024-01-23 22:30:00,2024-01-24 00:15:00,1.08347,1.08237,1.0861,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-24 14:00:00,sell,L,2024-01-24 14:15:00,2024-01-24 15:45:00,1.0883,1.08624,1.09322,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-24 18:00:00,buy,S,2024-01-24 19:00:00,2024-01-24 20:30:00,1.09004,1.0909,1.088,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-25 14:00:00,buy,S,2024-01-25 14:00:00,2024-01-25 17:15:00,1.08642,1.08813,1.08232,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-25 18:00:00,buy,S,2024-01-25 19:00:00,2024-01-25 20:30:00,1.08428,1.08519,1.0821,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-25 22:00:00,sell,L,2024-01-25 22:00:00,2024-01-25 23:15:00,1.08293,1.0821,1.0849,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-26 06:00:00,buy,S,2024-01-26 06:00:00,2024-01-26 09:00:00,1.08378,1.0849,1.0811,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-26 10:00:00,sell,L,2024-01-26 10:00:00,2024-01-26 12:30:00,1.08305,1.0811,1.0877,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-26 18:00:00,buy,S,2024-01-26 18:45:00,2024-01-26 20:00:00,1.0865,1.08705,1.0852,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-29 02:00:00,buy,S,2024-01-29 02:00:00,2024-01-29 03:30:00,1.08528,1.0859,1.0838,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-29 06:00:00,sell,L,2024-01-29 07:30:00,2024-01-29 08:45:00,1.08418,1.0838,1.0851,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-29 10:00:00,buy,S,2024-01-29 10:00:00,2024-01-29 11:45:00,1.08395,1.0851,1.0812,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-29 14:00:00,buy,S,2024-01-29 14:00:00,2024-01-29 17:15:00,1.0825,1.0838,1.0794,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-29 18:00:00,sell,L,2024-01-29 20:00:00,2024-01-29 21:30:00,1.08079,1.0794,1.0841,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-30 06:00:00,buy,S,2024-01-30 06:15:00,2024-01-30 08:15:00,1.08326,1.08421,1.081,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-30 14:00:00,sell,L,2024-01-30 14:15:00,2024-01-30 16:00:00,1.08239,1.081,1.08572,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-31 02:00:00,buy,S,2024-01-31 02:00:00,2024-01-31 04:45:00,1.08387,1.0849,1.0814,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-31 06:00:00,buy,S,2024-01-31 07:45:00,2024-01-31 09:00:00,1.0818,1.0823,1.0806,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-31 10:00:00,sell,L,2024-01-31 11:15:00,2024-01-31 13:15:00,1.08169,1.0806,1.08429,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-01-31 14:00:00,sell,L,2024-01-31 14:00:00,2024-01-31 16:15:00,1.08494,1.08334,1.08875,filled,2024-01-31 16:20:00,1.08493,2024-01-31 17:55:00,1.08508,flatten,False,38.10000000000091,2.28237032058799,-47.92977673236936,86910.37943767212
2024-01-31 18:00:00,buy,S,2024-01-31 19:00:00,2024-01-31 21:45:00,1.08601,1.08875,1.07947,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-02 06:00:00,sell,L,2024-02-02 07:00:00,2024-02-02 09:15:00,1.08759,1.087,1.08901,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-02 14:00:00,buy,S,2024-02-02 14:00:00,2024-02-02 16:45:00,1.08638,1.0898,1.0782,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-04 22:00:00,buy,S,2024-02-04 23:00:00,2024-02-05 00:30:00,1.07892,1.07973,1.07697,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-05 18:00:00,sell,L,2024-02-05 18:30:00,2024-02-05 20:00:00,1.07646,1.0772,1.0747,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-05 22:00:00,buy,S,2024-02-05 22:15:00,2024-02-05 23:30:00,1.07405,1.0747,1.0725,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-06 02:00:00,sell,L,2024-02-06 02:30:00,2024-02-06 04:00:00,1.07429,1.074,1.075,filled,2024-02-06 04:00:00,1.07428,2024-02-06 04:25:00,1.07503,sl,False,7.099999999999884,12.240898512348387,-991.5127795002542,85918.86665817187
2024-02-06 06:00:00,sell,L,2024-02-06 07:00:00,2024-02-06 08:30:00,1.07466,1.074,1.07624,filled,2024-02-06 08:45:00,1.0746499999999999,2024-02-06 09:20:00,1.074,tp,False,15.800000000001369,5.437902953048381,320.8362742297552,86239.70293240163
2024-02-06 18:00:00,sell,L,2024-02-06 18:00:00,2024-02-06 19:15:00,1.07319,1.0722,1.07557,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-06 22:00:00,sell,L,2024-02-06 22:00:00,2024-02-06 23:15:00,1.07476,1.0742,1.0761,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-07 02:00:00,sell,L,2024-02-07 02:15:00,2024-02-07 04:30:00,1.0753,1.07472,1.0767,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-07 22:00:00,buy,S,2024-02-07 22:30:00,2024-02-07 23:45:00,1.07719,1.0776,1.0762,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-08 02:00:00,sell,L,2024-02-08 02:00:00,2024-02-08 05:30:00,1.07697,1.0762,1.07882,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-08 06:00:00,buy,S,2024-02-08 08:30:00,2024-02-08 09:45:00,1.07828,1.0789,1.0768,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-08 18:00:00,sell,L,2024-02-08 18:00:00,2024-02-08 19:15:00,1.07723,1.0768,1.07827,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-08 22:00:00,buy,S,2024-02-08 22:00:00,2024-02-08 23:15:00,1.07772,1.078,1.07706,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-09 10:00:00,buy,S,2024-02-09 10:00:00,2024-02-09 11:30:00,1.07776,1.0785,1.076,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-09 14:00:00,sell,L,2024-02-09 14:00:00,2024-02-09 15:15:00,1.07719,1.0762,1.07954,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-12 06:00:00,sell,L,2024-02-12 07:15:00,2024-02-12 09:00:00,1.07792,1.0768,1.0806,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-12 14:00:00,buy,S,2024-02-12 15:15:00,2024-02-12 16:30:00,1.07684,1.0774,1.0755,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-12 18:00:00,sell,L,2024-02-12 18:00:00,2024-02-12 19:30:00,1.07642,1.0755,1.07861,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-13 06:00:00,sell,L,2024-02-13 06:30:00,2024-02-13 08:30:00,1.07699,1.07667,1.07777,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-13 14:00:00,buy,S,2024-02-13 14:00:00,2024-02-13 15:15:00,1.07545,1.07777,1.0699,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-14 22:00:00,buy,S,2024-02-14 22:00:00,2024-02-14 23:15:00,1.07309,1.0735,1.0721,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-15 06:00:00,sell,L,2024-02-15 06:30:00,2024-02-15 08:45:00,1.07292,1.0724,1.07415,filled,2024-02-15 08:50:00,1.07291,2024-02-15 09:55:00,1.07332,flatten,False,12.299999999998423,7.011357961984772,-329.53382421329934,85910.16910818833
2024-02-15 14:00:00,sell,L,2024-02-15 14:30:00,2024-02-15 16:30:00,1.07423,1.0724,1.0786,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-15 22:00:00,sell,L,2024-02-15 23:00:00,2024-02-16 00:30:00,1.07656,1.07609,1.0777,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-16 02:00:00,buy,S,2024-02-16 02:45:00,2024-02-16 05:30:00,1.07708,1.0777,1.0756,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-16 18:00:00,sell,L,2024-02-16 18:00:00,2024-02-16 20:15:00,1.07481,1.0731,1.0789,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-19 18:00:00,sell,L,2024-02-19 18:00:00,2024-02-19 19:30:00,1.0767,1.076,1.07836,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-19 22:00:00,buy,S,2024-02-19 22:00:00,2024-02-19 23:15:00,1.07708,1.07836,1.07401,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-20 14:00:00,sell,L,2024-02-20 14:15:00,2024-02-20 15:45:00,1.08073,1.0794,1.0839,filled,2024-02-20 17:10:00,1.08072,2024-02-20 17:55:00,1.08117,flatten,False,31.70000000000117,2.7100999718670398,-138.21509856523568,85771.95400962309
2024-02-20 18:00:00,buy,S,2024-02-20 18:30:00,2024-02-20 21:15:00,1.08284,1.0839,1.0803,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-21 02:00:00,sell,L,2024-02-21 02:00:00,2024-02-21 05:00:00,1.08084,1.08035,1.082,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-21 18:00:00,sell,L,2024-02-21 19:00:00,2024-02-21 20:15:00,1.08067,1.0799,1.0825,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-22 06:00:00,sell,L,2024-02-22 06:30:00,2024-02-22 09:30:00,1.08254,1.0799,1.08885,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-22 14:00:00,buy,S,2024-02-22 14:00:00,2024-02-22 15:45:00,1.08419,1.08586,1.0802,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-22 18:00:00,sell,L,2024-02-22 18:30:00,2024-02-22 19:45:00,1.08091,1.0802,1.08262,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-22 22:00:00,sell,L,2024-02-22 22:00:00,2024-02-23 01:00:00,1.08098,1.0802,1.08284,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-23 10:00:00,sell,L,2024-02-23 12:15:00,2024-02-23 13:45:00,1.08203,1.0812,1.084,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-26 22:00:00,buy,S,2024-02-26 22:00:00,2024-02-26 23:15:00,1.08501,1.0856,1.0836,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-27 06:00:00,buy,S,2024-02-27 06:15:00,2024-02-27 08:00:00,1.08523,1.08554,1.0845,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-27 10:00:00,buy,S,2024-02-27 10:00:00,2024-02-27 11:15:00,1.08583,1.0866,1.084,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-27 14:00:00,buy,S,2024-02-27 14:15:00,2024-02-27 16:45:00,1.08536,1.0863,1.0831,filled,2024-02-27 16:45:00,1.0853700000000002,2024-02-27 17:55:00,1.0853599999999999,flatten,False,22.600000000001508,3.7952192039653707,-26.56653442786673,85745.38747519522
2024-02-28 14:00:00,sell,L,2024-02-28 14:00:00,2024-02-28 16:30:00,1.08147,1.0805,1.0838,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-28 22:00:00,buy,S,2024-02-28 22:00:00,2024-02-28 23:15:00,1.08376,1.08405,1.08306,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-02-29 10:00:00,sell,L,2024-02-29 10:00:00,2024-02-29 11:30:00,1.08336,1.0825,1.08543,filled,2024-02-29 11:30:00,1.08335,2024-02-29 13:00:00,1.0825,tp,False,20.699999999997942,4.142289250009843,327.24085075078483,86072.628325946
2024-02-29 14:00:00,sell,L,2024-02-29 15:00:00,2024-02-29 16:15:00,1.08313,1.0821,1.0856,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-01 02:00:00,sell,L,2024-03-01 02:00:00,2024-03-01 03:15:00,1.08071,1.08,1.0824,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-01 06:00:00,buy,S,2024-03-01 06:30:00,2024-03-01 08:00:00,1.08187,1.0824,1.0806,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-01 10:00:00,sell,L,2024-03-01 10:00:00,2024-03-01 11:15:00,1.08108,1.0806,1.08223,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-01 18:00:00,sell,L,2024-03-01 18:30:00,2024-03-01 20:45:00,1.08106,1.0797,1.08432,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-03 22:00:00,sell,L,2024-03-03 23:15:00,2024-03-04 01:45:00,1.0837,1.0832,1.0849,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-04 06:00:00,sell,L,2024-03-04 06:30:00,2024-03-04 09:15:00,1.08396,1.0832,1.08579,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-04 14:00:00,sell,L,2024-03-04 14:45:00,2024-03-04 17:15:00,1.08472,1.0839,1.08669,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2024-03-04 22:00:00,buy,S,2024-03-04 22:00:00,2024-03-04 23:30:00,1.08567,1.086,1.08487,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
